"vessel_Id","horizontal_net_opening_km","duration_h","speed_kmh","effort","depth","season","species","east_cs","north_cs","time_year","catch_kg"
"G",0.01064,1.066666667,11,0.12484266670568,25,"Spring","Sep",-0.160735800114256,0.00560074293332946,41.223819301848,1.63
"G",0.01064,1.066666667,11,0.12484266670568,25,"Spring","Sol",-0.160735800114256,0.00560074293332946,41.223819301848,4.9
"G",0.01064,1.066666667,11,0.12484266670568,25,"Spring","Squ",-0.160735800114256,0.00560074293332946,41.223819301848,0.42
"G",0.01064,1.066666667,11,0.12484266670568,25,"Spring","Ele",-0.160735800114256,0.00560074293332946,41.223819301848,0
"G",0.01064,0.783333333,11,0.09168133329432,28,"Spring","Sep",-0.0398235580472675,-0.178746276745233,41.223819301848,0.65
"G",0.01064,0.783333333,11,0.09168133329432,28,"Spring","Sol",-0.0398235580472675,-0.178746276745233,41.223819301848,5.5
"G",0.01064,0.783333333,11,0.09168133329432,28,"Spring","Squ",-0.0398235580472675,-0.178746276745233,41.223819301848,0.16
"G",0.01064,0.783333333,11,0.09168133329432,28,"Spring","Ele",-0.0398235580472675,-0.178746276745233,41.223819301848,0
"G",0.01064,0.716666667,11,0.08387866670568,28,"Spring","Sep",-0.1018704355203,-0.0963995288849946,41.223819301848,0.27
"G",0.01064,0.716666667,11,0.08387866670568,28,"Spring","Sol",-0.1018704355203,-0.0963995288849946,41.223819301848,4
"G",0.01064,0.716666667,11,0.08387866670568,28,"Spring","Squ",-0.1018704355203,-0.0963995288849946,41.223819301848,0.18
"G",0.01064,0.716666667,11,0.08387866670568,28,"Spring","Ele",-0.1018704355203,-0.0963995288849946,41.223819301848,0
"G",0.01064,0.85,11,0.099484,29,"Spring","Sep",-0.0936723577665731,-0.093867769236349,41.223819301848,1.43
"G",0.01064,0.85,11,0.099484,29,"Spring","Sol",-0.0936723577665731,-0.093867769236349,41.223819301848,8
"G",0.01064,0.85,11,0.099484,29,"Spring","Squ",-0.0936723577665731,-0.093867769236349,41.223819301848,0.36
"G",0.01064,0.85,11,0.099484,29,"Spring","Ele",-0.0936723577665731,-0.093867769236349,41.223819301848,0
"G",0.01064,0.8,11,0.093632,30,"Spring","Sep",-0.0169740283869817,-0.185748068462381,41.223819301848,0
"G",0.01064,0.8,11,0.093632,30,"Spring","Sol",-0.0169740283869817,-0.185748068462381,41.223819301848,5.5
"G",0.01064,0.8,11,0.093632,30,"Spring","Squ",-0.0169740283869817,-0.185748068462381,41.223819301848,0.33
"G",0.01064,0.8,11,0.093632,30,"Spring","Ele",-0.0169740283869817,-0.185748068462381,41.223819301848,0
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Sep",-0.0407554689102358,-0.26738585477673,41.223819301848,0
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Sol",-0.0407554689102358,-0.26738585477673,41.223819301848,6.2
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Squ",-0.0407554689102358,-0.26738585477673,41.223819301848,0.36
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Ele",-0.0407554689102358,-0.26738585477673,41.223819301848,0
"G",0.01064,0.75,11,0.08778,26,"Spring","Sep",-0.092373404883146,-0.352971061364324,41.223819301848,0.45
"G",0.01064,0.75,11,0.08778,26,"Spring","Sol",-0.092373404883146,-0.352971061364324,41.223819301848,6.3
"G",0.01064,0.75,11,0.08778,26,"Spring","Squ",-0.092373404883146,-0.352971061364324,41.223819301848,0.46
"G",0.01064,0.75,11,0.08778,26,"Spring","Ele",-0.092373404883146,-0.352971061364324,41.223819301848,0
"G",0.01064,0.733333333,11,0.08582933329432,26,"Spring","Sep",-0.0948331641622616,-0.357122402141113,41.223819301848,1.1
"G",0.01064,0.733333333,11,0.08582933329432,26,"Spring","Sol",-0.0948331641622616,-0.357122402141113,41.223819301848,4.5
"G",0.01064,0.733333333,11,0.08582933329432,26,"Spring","Squ",-0.0948331641622616,-0.357122402141113,41.223819301848,0.25
"G",0.01064,0.733333333,11,0.08582933329432,26,"Spring","Ele",-0.0948331641622616,-0.357122402141113,41.223819301848,0
"G",0.01064,0.75,11,0.08778,26,"Spring","Sep",-0.0944574249970987,-0.363081983948459,41.223819301848,0
"G",0.01064,0.75,11,0.08778,26,"Spring","Sol",-0.0944574249970987,-0.363081983948459,41.223819301848,4
"G",0.01064,0.75,11,0.08778,26,"Spring","Squ",-0.0944574249970987,-0.363081983948459,41.223819301848,0.7
"G",0.01064,0.75,11,0.08778,26,"Spring","Ele",-0.0944574249970987,-0.363081983948459,41.223819301848,0
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Sep",-0.0981567177199889,-0.361025386249967,41.223819301848,0.33
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Sol",-0.0981567177199889,-0.361025386249967,41.223819301848,5
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Squ",-0.0981567177199889,-0.361025386249967,41.223819301848,0.54
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Ele",-0.0981567177199889,-0.361025386249967,41.223819301848,0
"G",0.01064,0.733333333,11,0.08582933329432,22,"Spring","Sep",-0.0543103968952647,-0.221626427146039,41.223819301848,0.24
"G",0.01064,0.733333333,11,0.08582933329432,22,"Spring","Sol",-0.0543103968952647,-0.221626427146039,41.223819301848,6
"G",0.01064,0.733333333,11,0.08582933329432,22,"Spring","Squ",-0.0543103968952647,-0.221626427146039,41.223819301848,0.45
"G",0.01064,0.733333333,11,0.08582933329432,22,"Spring","Ele",-0.0543103968952647,-0.221626427146039,41.223819301848,0
"G",0.01064,0.983333333,11,0.11508933329432,25,"Spring","Sep",-0.167473708542988,-0.000859714599891959,41.3305954825462,1.22
"G",0.01064,0.983333333,11,0.11508933329432,25,"Spring","Sol",-0.167473708542988,-0.000859714599891959,41.3305954825462,5.11
"G",0.01064,0.983333333,11,0.11508933329432,25,"Spring","Squ",-0.167473708542988,-0.000859714599891959,41.3305954825462,4.5
"G",0.01064,0.983333333,11,0.11508933329432,25,"Spring","Ele",-0.167473708542988,-0.000859714599891959,41.3305954825462,0
"G",0.01064,0.866666667,11,0.10143466670568,29,"Spring","Sep",-0.093166993864387,-0.0888795110694446,41.3305954825462,1.5
"G",0.01064,0.866666667,11,0.10143466670568,29,"Spring","Sol",-0.093166993864387,-0.0888795110694446,41.3305954825462,4
"G",0.01064,0.866666667,11,0.10143466670568,29,"Spring","Squ",-0.093166993864387,-0.0888795110694446,41.3305954825462,2
"G",0.01064,0.866666667,11,0.10143466670568,29,"Spring","Ele",-0.093166993864387,-0.0888795110694446,41.3305954825462,0
"G",0.01064,0.8,11,0.093632,25,"Spring","Sep",-0.17217190682645,-0.00877381459958997,41.3305954825462,1.5
"G",0.01064,0.8,11,0.093632,25,"Spring","Sol",-0.17217190682645,-0.00877381459958997,41.3305954825462,3
"G",0.01064,0.8,11,0.093632,25,"Spring","Squ",-0.17217190682645,-0.00877381459958997,41.3305954825462,0.7
"G",0.01064,0.8,11,0.093632,25,"Spring","Ele",-0.17217190682645,-0.00877381459958997,41.3305954825462,0
"G",0.01064,0.833333333,11,0.09753333329432,29,"Spring","Sep",-0.096434676529903,-0.0965640625657306,41.3305954825462,0
"G",0.01064,0.833333333,11,0.09753333329432,29,"Spring","Sol",-0.096434676529903,-0.0965640625657306,41.3305954825462,1.4
"G",0.01064,0.833333333,11,0.09753333329432,29,"Spring","Squ",-0.096434676529903,-0.0965640625657306,41.3305954825462,1.7
"G",0.01064,0.833333333,11,0.09753333329432,29,"Spring","Ele",-0.096434676529903,-0.0965640625657306,41.3305954825462,0
"G",0.01064,0.75,11,0.08778,28,"Spring","Sep",-0.0407074831292033,-0.179276313659566,41.3305954825462,0.44
"G",0.01064,0.75,11,0.08778,28,"Spring","Sol",-0.0407074831292033,-0.179276313659566,41.3305954825462,2.4
"G",0.01064,0.75,11,0.08778,28,"Spring","Squ",-0.0407074831292033,-0.179276313659566,41.3305954825462,1.5
"G",0.01064,0.75,11,0.08778,28,"Spring","Ele",-0.0407074831292033,-0.179276313659566,41.3305954825462,0
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Sep",-0.0501009602453138,-0.272004281076579,41.3305954825462,0.44
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Sol",-0.0501009602453138,-0.272004281076579,41.3305954825462,6
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Squ",-0.0501009602453138,-0.272004281076579,41.3305954825462,2
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Ele",-0.0501009602453138,-0.272004281076579,41.3305954825462,0.44
"G",0.01064,0.733333333,11,0.08582933329432,26,"Spring","Sep",-0.075135487836061,-0.32563339801367,41.3305954825462,0.13
"G",0.01064,0.733333333,11,0.08582933329432,26,"Spring","Sol",-0.075135487836061,-0.32563339801367,41.3305954825462,5
"G",0.01064,0.733333333,11,0.08582933329432,26,"Spring","Squ",-0.075135487836061,-0.32563339801367,41.3305954825462,3
"G",0.01064,0.733333333,11,0.08582933329432,26,"Spring","Ele",-0.075135487836061,-0.32563339801367,41.3305954825462,0
"G",0.01064,0.783333333,11,0.09168133329432,26,"Spring","Sep",-0.0959979665262733,-0.361646038382323,41.3305954825462,0.6
"G",0.01064,0.783333333,11,0.09168133329432,26,"Spring","Sol",-0.0959979665262733,-0.361646038382323,41.3305954825462,3.2
"G",0.01064,0.783333333,11,0.09168133329432,26,"Spring","Squ",-0.0959979665262733,-0.361646038382323,41.3305954825462,3
"G",0.01064,0.783333333,11,0.09168133329432,26,"Spring","Ele",-0.0959979665262733,-0.361646038382323,41.3305954825462,0
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Sep",-0.0919028058277729,-0.355764729005587,41.3305954825462,0.3
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Sol",-0.0919028058277729,-0.355764729005587,41.3305954825462,2.3
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Squ",-0.0919028058277729,-0.355764729005587,41.3305954825462,3
"G",0.01064,0.766666667,11,0.08973066670568,26,"Spring","Ele",-0.0919028058277729,-0.355764729005587,41.3305954825462,0
